,아이디,날짜,맛평점,양평점,배달평점,리뷰
1126,   손님,2019년 5월 5일,5,5,5,미소만족 오랜만에 시켜먹었는데 역시 맛있네요 양도 많고 막국수도 맛있어요
1127,   손님,2019년 5월 5일,3,5,5,좋아요좋아요맛나요최고
1128,   손님,2019년 5월 5일,5,5,5,맛잇습니다 추천~~
1129,   손님,2019년 5월 4일,5,5,5,"족발, 불족발 반반 중자로 먹었는데 저랑 남편이랑 둘이 다 못먹었어요~ 양이 넉넉하고, 반찬도 맛있고 무엇보다 족발이 맛있어요^^ 냄새도 안나고 고소해요. 불족발은 많이 안맵고 양념이 맛있어요!!
보내주신 수제 소세지도 진~~짜 맛있었어요^^"
1130,tk**님,2019년 5월 4일,4,4,4,먹을만한것같아여~~
1131,   손님,2019년 5월 3일,3,3,3,배갈만족하고양은살짝부족한거같네요
1132,   손님,2019년 5월 3일,5,5,5,좀더따뜻했음합니다.
1133,   손님,2019년 5월 2일,5,5,5,"좀 늦은 후기ㅠㅠ 저희 맨날 여기서 시켜먹어용ㅋㅋ 시켜먹기만 하고 후기를 못올려서 올립미다 크크 완전 맛있고 양도 많아요!! 다른데는 비싸기만 하고 먹을게 없는데도 많은데 요긴 지짜 맛있구 양도 많아서 족발/보쌈은 무조건ㅋㅋ ""거기시킬까?"" ""웅!"" 이러고 끝임ㅋㅋㅋ 맛있어용~~"
1134,   손님,2019년 5월 1일,4,3,4,마싯어여ㅋㅋㅋㅋㅋ증말
1135,ks**님,2019년 5월 1일,5,5,5,맛있습니다~~~~^^
1136,   손님,2019년 4월 30일,4,3,4,죄송합니다. 요기요 이벤트한다길래 배민만 쓰다 한번들어와서 시켜봤는데 진짜 리뷰잘안쓰는데 여긴 써야겠네요 고기도 맛있고 반찬도 맛있어요 평소에 리뷰 진짜 잘안쓰는데 먹다말고 씁니다. 맛있어요 다음엔 보쌈한번 시켜볼게요
1137,   손님,2019년 4월 29일,5,4,4,족발 맛있었습니다!! 추천!!
1138,jj**님,2019년 4월 29일,5,5,5,"배달해주시는분도 너무 친절하시고
맛도 굉장합니다~~"
1139,to**님,2019년 4월 28일,5,4,5,"족발은 항상 여기서 시켜요
너무 맛있어요
주먹밥 계란찜 쫄면세트도 대박메뉴♡
단골입니다"
1140,   손님,2019년 4월 28일,5,5,5,집에서 족발보쌈 시켜먹을때면 미소만족밖에 생각안나요! 항상 잘 먹고 있습니다~
1141,po**님,2019년 4월 28일,4,4,4,^^^^^^^^^^^^^^
1142,wo**님,2019년 4월 27일,5,5,5,배달해주시는 사장님도 친절하고 맛있었어요~
1143,   손님,2019년 4월 27일,5,5,5,맛있게 잘먹었어요
1144,ms**님,2019년 4월 26일,5,5,5,혹시나 했더니 역시나 맛있네요~ 진심 #존맛탱 #JMT #맛집 인정입니다!
1145,   손님,2019년 4월 24일,1,1,3,"맛은괜찮은데 
양이 황당하게 적어요 
여태까지 먹어본 보쌈중에 젤 적에두는집인거같에요 
무김치 많이 부탁드렸는데 다행이기도 많이왔어요 근데 맛이꽝임"
1146,al**님,2019년 4월 23일,5,5,5,맛있게 잘 먹었습니딘.
1147,   손님,2019년 4월 21일,5,2,5,"맛나요,...사이즈가 중이 맞나요???? ?
저번보다 양이 ㅜㅜ"
1148,   손님,2019년 4월 21일,5,5,5,마싯게 잘머것서욤~
1149,mi**님,2019년 4월 20일,5,5,4,역시 항상 맛있고 양도 많아요 ㅎㅎ
1150,   손님,2019년 4월 20일,5,5,5,"배달하시는분 사장님 이신가요? 넘 정중히 인사해주셔서
항상 기분좋게 받아서 먹네요"
1151,   손님,2019년 4월 19일,5,5,5,따듯한물로 대워서 오네요 넘맛있어요!! 최고!!
1152,ka**님,2019년 4월 19일,5,5,5,"배달해주시는 분이 너무 친절하시네요~~~
그렇게까지 허리굽혀 인사안해주셔도되는데ㅠㅠ!!
정말 족발도 맛있고 양도많고 배터지게 잘먹었습니다~~~~앞으로도 자주이용할거같아요
다음번엔 다른메뉴도 먹어봐야겠어요^-^
다만..ㅠㅠ마늘에서 쿰쿰한맛이났는데 다른부분이 너무좋아서 그것마저 눈감아지네여"
1153,go**님,2019년 4월 18일,5,5,5,"사진에 다 담지도 못했네요ㅎ
간간히 배달시켜 먹는데
역시는 역시 역시군요!!"
1154,   손님,2019년 4월 17일,5,5,5,대박 대만족이에요!!!
1155,   손님,2019년 4월 16일,5,5,5,역시 미소만족! 시킬때마다 항상만족합니다!  또 시킬께요
1156,   손님,2019년 4월 15일,4,3,3,음식도 맛있고 쪽지도 넣어주셔서 기분좋은데 배달하시는 분까지  기분좋게 웃으시면서 배달해주신다면 금상첨화겠습니다. 약간의 불쾌감이 들었어요. 맛있게 잘 먹었습니다.
1157,   손님,2019년 4월 15일,5,5,5,마싯는거 같아요 깔끔하고 배달도 빨리오고 자주시켜먹을께요 ㅎㅎㅎㅎㅎㅎㅎㅎ
1158,   손님,2019년 4월 15일,5,5,5,"와...배송도정말빠르고 푸짐하고 성인남자둘이서 소자시켜서 배부르게먹었습니다!! 엄청후다닥먹어버리긴했지만요😃
그만큼 맛있어요ㅠㅠ 족발은 여기서만 시켜먹을게요!!! 번창하세용🎉🎉"
1159,   손님,2019년 4월 14일,5,5,5,"항상 맛있게먹고있습니다! 
요청사항도 잘 들어주셔서 맛있게 잘 먹었습니다 ㅎㅎ"
1160,   손님,2019년 4월 11일,5,5,5,"소소하지만 다채로움
고기 향과 족발양념 향의 조화
종종 시켜먹어야겠습니다ㅎ"
1161,   손님,2019년 4월 11일,5,5,4,"중자 시켰는데 양 엄청 많음
불족발 진짜 맛있어요ㅋㅋㅋㅋㅋㅋ👏🏻
배달도 빨라요"
1162,   손님,2019년 4월 10일,5,5,5,빠른 배달 감사합니다! 맛있어요!!
1163,   손님,2019년 4월 8일,5,5,5,늘 만족하며 먹었어요
1164,   손님,2019년 4월 7일,5,5,5,음식 양도 많고 맛있습니다
1165,ms**님,2019년 4월 7일,5,5,5,잡냄새도 없고 아주 단백하고 맛있습니다! 불족도 적당히 매운게 입맛에 아주 잘맞네요~! 서비스로 주신 소세지랑 순대 아주 잘 먹었어요! 또 시킬게요!! 이집 강추합니다 맛집 인정요!!
1166,ls**님,2019년 4월 6일,5,5,5,진짜 맛있었어요!
1167,   손님,2019년 4월 6일,5,4,3,"배달은 빨리 왔는데
다음부턴 포장 잘 부탁드릴게여.
10번 넘게 이용했는데 이런 적은 처음."
1168,   손님,2019년 4월 6일,5,5,5,"양도 많고 반찬들도 다 하나하나 너무 맛있어요! 리뷰보고 살짝 반신반의 하면서 시켰는데 믿고 먹을만 합니다 ㅎㅎ 
다음에 족발 보쌈 생각나면 여기서 시켜야겠군여"
1169,   손님,2019년 4월 6일,5,5,5,"매번 먹을때마다 감동이 밀려옴. 보쌈 고기에 살과 기름의 비율이 좋음. 살도 굉장히 부드러우며 냄새도 나지 않음. 이집은 배추김치가 아주아주 맛있음. 저번달과 바뀐점이 있다면...음..새콤달콤파절이대신 두꺼운 쌈무가 옴.....파절이...좋아했는데..........흐흡......눙물이또르르....
하지만 이렇게 맛있는 보쌈을 먹을 수 있다는것에 감사함."
1170,al**님,2019년 4월 5일,5,5,5,항상 감사합니다!!!!
1171,   손님,2019년 4월 5일,5,5,5,맛있어요!!! 배달도 빠르고
1172,we**님,2019년 4월 4일,5,5,5,"배달까지 빨리와서 너무 좋았어요!
맛있게 먹었습니다!"
1173,s2**님,2019년 4월 4일,3,3,3,배달 빠릅니다^^기름기가 조금 적었으면 좋겠네요^^
1174,   손님,2019년 4월 2일,5,5,5,항삼 맛나게 해주시고 서비스도 많이주시고 감솨합니당
1175,   손님,2019년 4월 2일,5,5,5,항삼 맛나게 해주시고 서비스도 많이주시고 감솨합니당
1176,   손님,2019년 4월 2일,5,5,5,"정말  맛있어요 완전 인생족발이네요
자주 시켜먹을것같아요!"
1177,   손님,2019년 4월 1일,5,5,5,"리뷰가 너무~~  늦었지만 완전 만족하게 자~알 먹었어요
맛있어요!! 족발 굿짱ㅋㅋ"
1178,nw**님,2019년 3월 31일,4,4,4,"매번 맛있네요 근데 오늘은 파채무침이
 안왔네요.  다떨어진건지 빠뜨린건지 .."
1179,   손님,2019년 3월 31일,5,5,5,항상잘먹고있습니다~~
1180,   손님,2019년 3월 31일,5,5,5,배달두  빠르고  맛도  있고  잘 먹었 습니다.
1181,   손님,2019년 3월 30일,4,4,5,전체적으로 무난합니다
1182,mi**님,2019년 3월 29일,5,5,5,"리뷰잘안쓰는데
배달해주시는분이 정말 정중하게
인사하고 가셔서
꼭 써야겟다고 다짐했어용ㅎㅎ
물론 맛도있습니다~~!!강추강추"
1183,   손님,2019년 3월 28일,5,5,5,언제먹어도 양이 대박
