,아이디,날짜,맛평점,양평점,배달평점,리뷰
574,ta**님,2022년 3월 20일,5,5,5,정말  푸짐한 양. 따뜻하게  잘 먹었어요
575,sa**님,2022년 3월 20일,5,5,5,맛있게 잘 먹었습니다
576,ho**님,2022년 3월 20일,5,5,5,맛있고 배달도 진짜 빠릅니다 강추
577,te**님,2022년 3월 19일,4,4,4,맛있게 잘먹었습니다
578,re**님,2022년 3월 19일,5,5,5,오늘도 맛있게 먹었습니다~*^^* 많이 파세요 사장님~~~~*^^*
579,12**님,2022년 3월 19일,5,5,5,짱맛있어요 서비스도 굿
580,jz**님,2022년 3월 17일,5,5,5,배송도 빠르고 맛도 좋아요 ~~~처음으로 주문했지만 굿굿
581,w0**님,2022년 3월 17일,5,5,5,아주 좋습니다 ㅎㅎ
582,bb**님,2022년 3월 17일,5,5,5,오랜만에 먹었는데 여전히 맛있네요
583,wi**님,2022년 3월 17일,4,4,4,괜찮아요 맛있게 먹었어요
584,re**님,2022년 3월 16일,5,5,5,"아이 반찬이 없을때마다 시키네요
사장이 많이 파세요"
585,fp**님,2022년 3월 16일,5,5,5,잘먹었습니다아아아아
586,yr**님,2022년 3월 16일,5,5,5,"고기도 연하고 치즈도 부드럽고 입속에서 돈까스가 녹아요!
맛있게 잘 먹었습니다 :-)"
587,sa**님,2022년 3월 16일,4,4,5,~~~~~~~~~~
588,pu**님,2022년 3월 15일,5,5,5,맛있습미다아아아아아아아아아으으
589,cl**님,2022년 3월 15일,5,5,5,"바쁜 점심시간에도 배달도 늘 항상 빠르고!
우동이랑 돈까스는 진짜 제라진 최고!!
우동국물도 많이주고 맛있게 배부르게 먹었습니다! ㅎㅎ"
590,ss**님,2022년 3월 13일,5,5,5,아주잘먹었습니다 맛있었어요
591,ly**님,2022년 3월 13일,5,5,5,전에 먹어보고 맛있었어서 또 시켰는데 양도 많고 치즈도 많고 맛있었습니다! 우동도 되게 맛있네요 ㅎㅎ 다음에 또 시킬게요!
592,ra**님,2022년 3월 13일,5,5,5,배달도 빠르고 맛있게 먹었습니다.
593,wl**님,2022년 3월 13일,5,5,5,새우튀김 실해요!?
594,pm**님,2022년 3월 13일,5,5,5,배달빠르고 맛도있네요
595,fu**님,2022년 3월 12일,5,5,5,"배달이 빠르네요. 
우동 국물 넉넉히 주셔서 좋았습니다. 
양도 많고, 맛있게 잘 먹었습니다."
596,lo**님,2022년 3월 12일,5,5,5,돈까스는 여기만 시킬거같아요👍👍
597,kh**님,2022년 3월 12일,5,5,5,맛있게 잘 먹었어요~!
598,su**님,2022년 3월 12일,5,5,5,"배달도 빠르고 맛있네요 
치즈도 듬뿍 들어갔어요"
599,hj**님,2022년 3월 12일,5,5,5,"돈까스, 냉모밀, 리부서비스 새우튀김까지 완벽합니다. 오늘도 맛있었어요 ."
600,uo**님,2022년 3월 12일,5,5,5,맛있습니다 다음에도 주문할게요
601,te**님,2022년 3월 12일,5,5,5,맛있게 잘 먹었습니다.
