,아이디,날짜,맛평점,양평점,배달평점,리뷰
6554,   손님,2017년 6월 13일,-,-,-,매운양념꺼지 ㅠㅠ 너무 짱이에요!!!!!강추!구디점보다 좋네여✌️
6555,qo**님,2017년 6월 13일,-,-,-,항상 빠르고 맛있고 청결한 음식!!! 정말 짱짱짱입니다
6556,   손님,2017년 6월 10일,-,-,-,막걸리도 주시고 너무좋네요! 용기가 바로뜯을수 있어서 너무편하네요~역시 미스터!!👍
6557,   손님,2017년 6월 9일,-,-,-,나름 재료도 신선하고 깨끗해서 좋았습니다.
6558,   손님,2017년 6월 9일,-,-,-,"배달도빠르고 맛있어요!!!!
전부쳐서 같이 먹고있어요ㅋㅋ
맛있네요 담에도 또 시켜먹을게요~"
6559,   손님,2017년 6월 9일,-,-,-,군대에 있다가 오래간만에 휴가나와서 시켜먹어도 꾸준히 맛있네요
6560,sy**님,2017년 6월 9일,-,-,-,맛있어요
6561,   손님,2017년 6월 9일,-,-,-,정말 맛있게.먹었습니다
6562,   손님,2017년 6월 8일,-,-,-,이동네에서 제일 먹을만합니다 굿굿
6563,17**님,2017년 6월 8일,-,-,-,배달도 빠르고 맛도 있는데 실속세트3인 치고는 양이 적은것 같아요 남편이랑 둘이서 먹었는데 모자람 ㅠ.ㅠ 여튼 여러번 주문해서 먹어봤는데 맛은 있어서 앞으로도 자주 주문할것 같어요 ~
6564,   손님,2017년 6월 7일,-,-,-,맛보기 전인데 포장부터 마음에 드네요!! 포장이 깔끔하구 좋네요  그리고  리뷰남기면 사이다 주신다던데ㅎ 전500미리인줄알앗는데 큰거 주셧네요ㅎ 잘먹겟습니다ㅎ
6565,   손님,2017년 6월 7일,-,-,-,보족세트 시켰는데  사장님께서 다시 친절하게 전화주셨어요~족발 삶고있는중이라  오래걸린다고~대신 보쌈 3인분으로시키고 3000원 현금 돌려받았네요~이렇게 리뷰남기면  사이다까지 서비스 주시고 항상맛있게 먹고있어요~많이 파세요~^^♡
6566,   손님,2017년 6월 7일,-,-,-,이반반바.
6567,re**님,2017년 6월 6일,-,-,-,애들 반찬 고민 필요없이 믿고 시키는 미스터보쌈 오늘도 잘 먹었습니다. 백김치 담으시면서도 이쁘게 셋팅하시는 센스도 멋지네요ㅎㅎ
6568,   손님,2017년 6월 5일,-,-,-,자주먹지만 오늘도 아주맛이게 잘먹어서요.사장님 대박나세요^_^
6569,   손님,2017년 6월 5일,-,-,-,오늘은 고기에 지방보다는 살이 많은부분으로 달라말했는데 진짜 신경써서 살많은부분으로 주셨네요!! 정말세심하게 신경써주시니 계속시켜먹게되네요. 이제는 믿고시킵니다
6570,me**님,2017년 6월 5일,-,-,-,예정시간보다 빨리왔고 깔끔하니 맛있었어요
6571,   손님,2017년 6월 5일,-,-,-,처음  주문해봤는데  맛있네요  사이다도  보내주시고  좋았습니다. 문자로 40분  걸린다고했었는데  그거보다  빨리도착해서  너무  좋았습니다.
6572,ne**님,2017년 6월 5일,-,-,-,"오자마자 찍었던 사진인데요~ 뜯으면 배고파서 못찍기도하고 한번에 다 못먹어서 뜯기전에찍었습니다~
양도많고 맛있어요~~~ 
이번에 그런건지모르겠지만 평소에 다른데에서 먹던 막국수는 매운양념같았는데 오늘먹었던건 매콤달콤하면서도 견과류같은게 뭔가 맛을 잘 잡아줘서 매우 만족했습니다~ 
고기도 연하고 좋았구요~ 
이번부위는 오돌뼈같은게있어서 조금 먹을때 귀찮았지만 크게 문제되진않았어요~ 암튼 추천합니당~"
6573,bk**님,2017년 6월 3일,-,-,-,생각보다 배달 빠르고 맛도 괜찮음. 단 양은 좀 적은편인듯하네요...먹어본 배달음식중 맛이 제일 괜찮았어요
6574,   손님,2017년 6월 3일,-,-,-,보족세트시켰어요~ 배달도 빠르고  량도 푸짐하고 심지어  맛도 있어요~ 이젠 단골될듯 하네요~
6575,je**님,2017년 6월 3일,-,-,-,주문사항에 까다롭게 부탁드렸는데도 다 확인해서 가져가주시고 음식도 넘넘 맛있어요 잘먹었습니다
6576,   손님,2017년 6월 2일,-,-,-,배달도빨리오고 자주시켜먹는거지만항상맛잇네요ㅎ 사장님도너무좋으세요ㅎㅎ
6577,qj**님,2017년 6월 2일,-,-,-,보족시켰어요 맛있어요 전 개인적으로 보쌈보다 족발이 더 맛있는듯...
6578,hs**님,2017년 6월 2일,-,-,-,우선 40분정도 소요된다고 했는데 30분전에 도착했어요~~고기도 맛있고 김치도 양도 많고 맛있어요..그리고 막국수 살짝 매콤한 것이 정말 맛있어요~~
6579,   손님,2017년 6월 1일,-,-,-,맛!가격!깔끔한 포장~! 음식 양 푸짐하구 (주문시 고기 그람 수 적혀있음)가격 저렴한데 맛있어~욤 ㅋ♡딘쨔~안 비리궁~^^ 저녁하기 귀찮은날 야식 고픈날 부탁해욤~^^♡
6580,ni**님,2017년 6월 1일,-,-,-,"애들이랑 같이 먹으려고 주문했어요 
두명 분 고기 덜어주고도 저만큼인거고 엄청 빨리 와서 더 좋았어요"
6581,   손님,2017년 5월 31일,-,-,-,보쌈은 미스터보쌈. 신메뉴 시켜먹어봤어요. 족발도있어요 맛나요 배달도 빨랐어요. 국수도 불지아노고 좋아요~
6582,po**님,2017년 5월 31일,-,-,-,처음으로 이곳에서 주문했는데 배달시간도 빠르고 맛도 일품이네요 짱임닷 ㅎ
6583,   손님,2017년 5월 31일,-,-,-,"문자에 안내된 시간보다 일찍 와서 좋았구요~ 보쌈고기도 담백하니 맛있었어요~ 주문한 양 보다 준비된 고기가 적어서 저한테 전화주셨는데 제가 못받아서 센스있게 다른 방법으로 해결해주셔서 좋았습니다. 막국수 소스가 약간 자극, 매콤한데 이건 사람마다 입맛이 다르니까요~ 백김치 너무 맛있었고 쌈채소가 없는게 딱 하나 아쉬웠네요 ^^"
6584,   손님,2017년 5월 30일,-,-,-,항상 넘나 만족입니당!!! 무를 좋아해서 ㅠㅠ 혹시나 여쭤봤는데 너무너무 친절하셔서 기분좋게 맛있는거 먹네용!!! 동네에선 미스터보쌈만 시켜먹을거에용 두번드세여 세번드세여~~~!!!!!!!! 고기 비린내도없구 막국수도 굿굿굿!!!!!!!!
6585,   손님,2017년 5월 30일,-,-,-,몇번시켜먹어봤는데~~항상 고기도 살코기가많아서 너무 좋아요~~^^김치도 너무싱싱하고ㅋㅋ보쌈은 항상 이곳만 이용합니다.^^대박나세요~~~
6586,   손님,2017년 5월 30일,-,-,-,주문한지 한시간이나 지났는데... 짜증
6587,   손님,2017년 5월 30일,-,-,-,"양도 정말 많고 배달도 빠르고 맛도 최곱니다
앞으로 자주 시켜먹을게요~"
6588,ki**님,2017년 5월 29일,-,-,-,보쌈은 맛있어요 근데 원래 소짜리는 상추안주나요?
6589,   손님,2017년 5월 29일,-,-,-,"고기 냄새나는 걸 굉장히 싫어합니다. 그래서 엄마가 해준거아님 일반보쌈을 잘안먹죠. 
근데여긴 고기냄새 안나고 마늘소스 달달하니 맛있어요. 무김치도 막국수도 고기랑 조합이 잘됩니다. 강추예요"
6590,le**님,2017년 5월 29일,-,-,-,배송빠르구요 음식도 깔끔하고 맛잇네요~~
6591,   손님,2017년 5월 29일,-,-,-,둘둘보쌈 배달 빠르고 공기밥 서비스까지 주시는 센스까지 만족이염
6592,   손님,2017년 5월 28일,-,-,-,양도 많고..맛도 좋고 너무 잘먹었어요.아기가 백김치를 정말 잘먹어서 좋으네요~나중에 또 시킬께요 ㅎㅎ
6593,   손님,2017년 5월 28일,-,-,-,정말 맛있네요. 단골확정입니다
6594,   손님,2017년 5월 27일,-,-,-,"양도 넉넉 하고 항상  일정한 맛을  지켜주셔서  꾸준히 잘먹 고있습니다.  
고기 육질도 부드럽고  냄새도 없습니다~^^"
6595,   손님,2017년 5월 26일,-,-,-,"항상 여기서 시켜먹어요.
미스터보쌈 진짜 너무 맛있는거 같아요~~~
많이많이 파세요^^"
6596,   손님,2017년 5월 26일,-,-,-,오랜만에 보쌈이 생각나서 자주 시켜먹었던 곳에서 시켜먹었는데 여전히 맛도 좋구 서비스도 좋네요~ 다른곳은 막국수가 퍽퍽한곳도 있고 고기가 별로인 곳도 있었는데 여기 신도림점은 진짜 제가 애용하는 만큼 실망없는 음식들이에요! 그리고 사장님이 서비스가 너무 좋으셔서 항상 기분좋게 시켜먹습니다 ㅎㅎ 만족도 100%입니다 😊
6597,jh**님,2017년 5월 25일,-,-,-,"족발 먹다보면 느끼해서 남기고 막국수 많이 먹는데
세가지 맛이라 안물려서 끝까지 다 먹었고요, 막국수도 맛있게 잘 먹었어요!"
