,아이디,날짜,맛평점,양평점,배달평점,리뷰
630,ki**님,2020년 8월 6일,5,5,5,항상 잘먹고있네요 맜있어요
631,   손님,2020년 8월 6일,5,5,5,빠르게 잘 오고 맛있었습니다
632,   손님,2020년 8월 4일,3,4,4,맛있어요. 배달도 빨랗고요
633,jh**님,2020년 8월 2일,4,4,5,"비오는 주말이였는디, 배달 빨라서 좋았어요. 안쪽이 살짝 덜익은거같은 빨간색을 띠긴했는데, 맛은 있었어요"
634,   손님,2020년 8월 2일,5,5,5,3가지 맛이 있어서 취향따라 맛있게 먹을 수 있었네요. ㅎ
635,ys**님,2020년 8월 1일,4,3,4,"맛있게 먹었습니다
배달도 빠르네요"
636,hg**님,2020년 7월 31일,5,5,5,투존 치킨 정말 괜찮습니다.
637,   손님,2020년 7월 30일,1,3,3,오랜만에 시켜먹었는데 예전맛이 아니네요 닭에서 이상한 꾼내같은것두 나구요.. 예전에 먹었던 기억으로 시킨건데... 반도 못먹고 버리네요
638,   손님,2020년 7월 30일,5,4,5,"이사하고 처음 주문했는데 
아이가 살짝 맵다고는 했지만 
모두 맛있게 잘 먹었습니다~^^
배달도 빠르고 라이더분도 친절하셨어요~"
639,   손님,2020년 7월 29일,5,5,5,"첫주문인데 맛있네요
닭이 신선하다는 느낌이 드네요
뻑뻑한 가슴살도 촉촉하니 항상 맨끝에 남아돌던 가슴살이 오늘은 식구들 모두 다
~~먹어버리네요^^"
640,la**님,2020년 7월 28일,5,4,5,맛있게 잘 먹었어요~~
641,br**님,2020년 7월 26일,5,5,5,"맛있고 빠르고 배달도 친절해요
치킨자주먹진않는데 시키면 꼭 여기서 시켜요"
642,00**님,2020년 7월 23일,5,5,5,"맛있어요~~
요구사항도 잘반영해주시고요^^"
643,wl**님,2020년 7월 21일,5,5,5,맛있어요 또 시켜먹을게요!
644,   손님,2020년 7월 21일,4,5,5,"파닭은 제입맛은 아니듯요. 맛이 빡 쏘는 맛이 부족하네요. 코에 느낌이 전혀 안옴 , 양푸짐 대만족 어니언은 대박 . 이거 때문에 또 시켜먹을 예정 이에요"
645,-m**님,2020년 7월 19일,5,5,5,치킨이 바삭하고 맛있어요.
646,ki**님,2020년 7월 18일,5,5,5,뱌ㅕㅂㅍ눂년ㅊㄷ7혖폎졒ㅈ
647,th**님,2020년 7월 18일,5,5,5,맛있게 잘 먹었습니다ㅎㅎ
648,pl**님,2020년 7월 18일,5,5,5,어우 간장 양념 너무 맛있어요 ㅎㅎㅎ
649,yo**님,2020년 7월 17일,5,5,5,"늘 시켜먹지만 후라이드 간장 양념 모두 맛있어요~
그리고 다음날 먹어도 맛나네요!!
너무 급하게 먹느라 사진을 못찍었네요,,
복날인데도 빠르게 배송해주셔서 감사합니다^^"
650,   손님,2020년 7월 16일,5,4,2,배달아져씨가 아기자는데  벨을  눌러버렀다
651,   손님,2020년 7월 16일,5,5,5,정말 맛있게 잘먹었습니다 !
652,du**님,2020년 7월 16일,5,5,5,완죤 맛있게 먹었어요~^_^
653,cc**님,2020년 7월 15일,5,5,5,배달도 빠르고 맛있엉ᆢㄷ
654,   손님,2020년 7월 15일,5,5,5,맛있고 배달 좋아요
655,01**님,2020년 7월 15일,5,5,5,바삭바삭하고 맛있었어요!
