,아이디,날짜,맛평점,양평점,배달평점,리뷰
156,is**님,2022년 7월 15일,-,-,-,잘 먹었습니다...
157,ls**님,2022년 7월 15일,5,5,5,와따 너무 맛있어브로
158,yo**님,2022년 7월 12일,5,5,5,맛있게 잘먹었습니다
159,op**님,2022년 7월 12일,3,3,5,그럭저럭 맛있네요. 그냥 슈프림이 더 좋은 것 같네요
160,ch**님,2022년 7월 11일,4,3,5,맛잇어요.
161,gm**님,2022년 7월 4일,5,5,5,역시 옛날통닭맛은 죽여줍니다 다음번에도 자주 시켜먹을게요
162,ar**님,2022년 7월 2일,5,5,5,넘 맛나여 배송도 빠르고 추천
163,pe**님,2022년 7월 2일,5,5,5,"오랜만에 시켰는데 맛있네요
다음에 또 시킬게요"
164,yu**님,2022년 7월 2일,5,5,5,"오랜만에 처갓집 반반 맛있었습니다.
양념 최고"
165,nt**님,2022년 6월 30일,5,5,5,넘무 맛있어요!!
166,wo**님,2022년 6월 30일,5,5,5,맛있어요 슈프림이 특히 ㅎㅎ
167,dl**님,2022년 6월 29일,4,1,4,"맛은 있는데 진짜 양 너무 없네요,,부위별에 날개+ 다리 시켰는데…24000원 인데 8 조각 왔네요 부위별 시키는분들 참고하세요 차라리 한마리를 시키는게 나앗겠어요… 너무 부족해서 푸x닭 도 윙콤보로 시켰는데 양.차이 너무 많이 나요 …정말 모르고 시켰는데 받자마자 너무 어이없어서,,,다른분들은 잘 알고 시키시라고 사진 첨부합니다"
168,mu**님,2022년 6월 27일,5,5,5,"배달 빠르고 바삭한데
양념도 염지가 후라이드랑 같나요?
먹다보면 너무짜요 ㅠ"
169,rl**님,2022년 6월 27일,5,5,5,역시 처갓집은 믿고 먹습니다 ㅎㅎ
170,pa**님,2022년 6월 26일,5,5,5,배달도 빠르고 맛있어요^^
171,rk**님,2022년 6월 26일,5,5,5,"슈프림골드 처음먹어보는데 개미침...
시흥점에서도 먹어봤는데 여기꺼가 더 맛있음..."
172,15**님,2022년 6월 25일,5,5,5,배달 빨랐고 잘 먹었어요~~
173,ee**님,2022년 6월 25일,5,4,5,"양배추샐러드 시켰는데,없다고
치즈볼 2개 넣어주셨네요.
처갓집 독산점에서 먹다 시흥점
첫 주문했는데,양념을 너무 잘 버물러주어서
맛있게 먹었습니다.
할인해서 그런지 치킨 무우는 없나봅니다."
174,le**님,2022년 6월 18일,5,5,5,배달도 빠르고 친절하시고 양도 많아서 잘 먹었어요 ~♡♡
175,da**님,2022년 6월 10일,5,5,5,배달도 제시간에 왔구요. 콜라도 다른집보다 큰거 주셨어요. 양념도 많고 맛있고 다 좋습니다
176,ys**님,2022년 6월 9일,5,5,5,항상 잘먹고 있습니다
177,hy**님,2022년 6월 9일,5,5,5,양은 좀 적었지만 맛있었습니다! 생일이라서 맛있게 먹었네요!
178,kh**님,2022년 6월 9일,5,5,5,"슈프림이 궁금해서 시켜봤어요.
왜 대표메뉴인지 알겠어요~넘 맛있었습니다~"
179,da**님,2022년 6월 8일,5,5,5,맛있어요 매워서 덜 느끼
180,ji**님,2022년 6월 7일,5,5,5,치킨 너무 땡겨서 시켰는데 너무 맛있어요
181,na**님,2022년 6월 7일,5,5,5,치맥 좋습니다요~~~~~~
182,sj**님,2022년 6월 7일,5,5,5,소스 많아서 좋았어요!
183,ld**님,2022년 6월 6일,5,5,5,감사합니다. 잘 먹었습니다.
184,ha**님,2022년 6월 6일,5,5,5,재주문 의사 100 입니다 ㅎㅎㅎ
185,90**님,2022년 6월 6일,5,5,5,언제나 만족하고 먹습니다.
186,sb**님,2022년 6월 6일,5,3,4,두마리세트 시켰는데 치킨무 없이 오는건 너무 한거 같습니다.
187,jw**님,2022년 6월 6일,5,5,5,굿
188,k-**님,2022년 6월 6일,5,5,5,"닭 털이 들어간 치킨은 처음 봅니다
매장에 물어보니 이물질이 아니고, 치킨에 들어갈 수 있다고 합니다
닭털 빼고 그냥 먹었어요
검은 이물질이 튀김옷에 있길래 물어보니 이물질이 아니라 튀김 찌꺼기가 탄것이 들어간거라고 합니다
위생상태가 너무 좋은거같네요
치킨 맛있네요
번창하세요"
189,pr**님,2022년 6월 5일,5,5,5,느끼하지않고 배부르게 잘먹었어요
190,ve**님,2022년 6월 5일,5,5,4,순살 양념은 너무 맛있네요 ㅠㅠ
191,bo**님,2022년 6월 5일,5,3,5,"와...배달오고나서 리뷰를봤어요
후라이드:다리 2개,봉+윙 2개
양념:다리 2개,봉+윙 2개
부위별치킨말고 한마리시키세요~~
양부족ㅎㅎ"
