,아이디,날짜,맛평점,양평점,배달평점,리뷰
20,no**님,2022년 9월 22일,5,5,2,"배송은 빠른것 같으나 매번 배송시문자 달라써놨는데 문자안주셔서  놓고간지도 모르고 늦게 받아먹네요

치킨은 정말 맛있습니다!!"
21,ci**님,2022년 9월 21일,5,5,5,맛있었습니다. 재구매 의사 있음
22,do**님,2022년 9월 18일,5,5,5,맛나게 잘먹었습니다
23,aa**님,2022년 9월 18일,4,2,4,"양이너무작아요
물가가오른탓이겠죠,,,
매콤하니 맛있었어요
겉바속촉인정입니다"
24,kh**님,2022년 9월 18일,5,5,5,처음 시켰는데 맛있네요~
25,ko**님,2022년 9월 17일,5,5,5,역시 후라이드는 후참
26,gk**님,2022년 9월 17일,5,5,5,믿고먹는 후참잘(참잘함)
27,as**님,2022년 9월 14일,5,5,5,"고소하고 깔끔하니 맛있어요~
배달도 빠르고 추천합니다!"
28,ci**님,2022년 9월 13일,4,4,4,"배달 잘도착했구
맛도있고양도좋아습니다"
29,ha**님,2022년 9월 10일,5,5,5,배달빠르고 바삭촉촉 맛있어요
30,tm**님,2022년 9월 8일,5,5,5,후라이드 가성비 맛 모두좋아여
31,db**님,2022년 9월 4일,5,5,5,항상 옳아 과하지않은 치킨은 후참잘
32,ye**님,2022년 9월 2일,5,5,5,맛있게 잘먹었습니다.
33,an**님,2022년 9월 2일,5,5,5,맛있게 잘 먹었습니다
34,gk**님,2022년 9월 1일,5,4,5,항상먹어요 너무 맛있어요 ㅎㅎ
35,lp**님,2022년 8월 29일,5,5,5,"맛,양,배달 모두 베리굿!
서비스 감사요"
36,ba**님,2022년 8월 28일,5,5,5,빠르고 맛있고 좋아요.
37,so**님,2022년 8월 27일,1,2,5,"오늘은 튀김정도가 바삭하지않고  겉이 덜튀긴거같은 느낌
여튼 배고프니까 일단먹고"
38,es**님,2022년 8월 27일,5,5,5,존맛탱구리라는 남친맨날이거만먹음 ㅜ
39,wa**님,2022년 8월 21일,5,5,5,순살은 처음인데 맛있네요 ! 앞으로 순살로 자주 시켜 먹을 것 같아요 🥰
40,wj**님,2022년 8월 21일,5,5,5,배달도 정말 빨리 오고 처음 주문해 보는데 기대 이상으로 맛있어요!! 다음에 또 시킬 것 같아요💛
41,zn**님,2022년 8월 18일,5,5,5,맛있게 잘 먹었습니다.
42,ak**님,2022년 8월 18일,4,4,4,"늘 맛있어요~
오늘은 후라이드가 더 맛있었어요!"
43,an**님,2022년 8월 17일,5,5,5,맛있게 잘 먹었습니다
44,ki**님,2022년 8월 17일,4,5,5,살짝 닭가슴 먹듯이 퍽퍽한게 많았어요ㅜㅜ 그래도 맛있게 잘먹었습니다.
45,ke**님,2022년 8월 13일,5,5,5,빨리오고 처음 먹어봤는데 맛있어요
46,yy**님,2022년 8월 12일,5,5,5,맛있게 먹었습니다 !
47,ju**님,2022년 8월 11일,5,5,5,맛있습니다. 특히 양념이 맛나요
48,gk**님,2022년 8월 10일,5,5,5,"축구보면서 즐겁게 잘 먹었습니다!!
또시킬게요ㅋㅋ"
49,hu**님,2022년 8월 8일,5,5,5,배달빠르고 아주 맛있어요
50,ki**님,2022년 8월 7일,5,5,5,맛있게 잘먹었습니다
51,do**님,2022년 8월 5일,5,5,5,언제나맛있디여호롤로
52,gr**님,2022년 8월 5일,5,5,5,후라이드 진짜 맛있어요
53,la**님,2022년 8월 1일,5,5,5,영념이라 바삭하지는 않았지만 전형적인 양념치킨맛
54,sk**님,2022년 7월 31일,5,5,5,요청사항 들어주셔서 너무 감사해요ㅠㅠ 주문한지 15분도 안돼서 온 거 대박... 맛은 이미 검증된 후참♥️
55,el**님,2022년 7월 26일,5,5,5,맘에 쏙들게 맛있네요
