,아이디,날짜,맛평점,양평점,배달평점,리뷰
2020,   손님,2018년 11월 11일,5,5,5,"딸래미가 갑자기 먹고 싶다고 해서
아무생각 없이 시켰는데
넘 맛있게 잘 먹었네요^^
먹다 생각나서 급하게 사진 찍어
올립니다.
크림스파게티 치즈듬뿍 올려주셨는데
딸램 넘 맛나다고 흡입하셔서 저리
되었네요ㅋㅋ
피자도 담백했고,꿀 찍으니
색다른 맛으로 최고였어요^^
넘 잘 먹어 먹다말고 리뷰올려요♡"
2021,   손님,2018년 11월 10일,5,4,5,"언제나 빠른 배달 감사합니다,"
2022,wo**님,2018년 11월 10일,5,5,5,피자집 중 애용하는 피자집!! 가격도 나름 저렴해서 좋아요
2023,al**님,2018년 11월 7일,5,5,5,맛있어용 배달도빠르고욧
2024,la**님,2018년 11월 5일,5,4,5,배달도 빠르고 역시 맛도 좋아요
2025,   손님,2018년 11월 4일,5,5,5,다음에도 시켜머코 싶음
2026,sl**님,2018년 11월 1일,5,4,5,치즈 진짜 맛있습니다 올리브도 많이 주심
2027,we**님,2018년 11월 1일,3,3,3,맛있었어요~~~^^
2028,   손님,2018년 10월 31일,5,5,5,"리치고구마치킨은 언제나 먹어도 맛있어요!
살짝 매콥하니 굿!"
2029,mm**님,2018년 10월 30일,5,4,5,"딴거 먹어봐도 역시~~~

피클이 예전걸로 다시 바뀌어서 좋네요."
2030,   손님,2018년 10월 29일,5,5,5,메뉴도 새롭도 맛도 좋네요. 강추합니다.
2031,   손님,2018년 10월 28일,5,5,5,맛있었습니다 또 시켜먹고 싶은 피자
2032,   손님,2018년 10월 28일,3,3,3,맛있고 배달도 빠르네요!)
2033,fe**님,2018년 10월 28일,2,1,1,"맛은 좋은데 이번배달은 좀 심하게 쏠려있었습니다.
저 짜부된쪽은 한조각 뜯어지지도 않고 과하게 뭉쳐서 ㅜㅜㅜ비닐장갑끼고 떡 뜯어먹듯이 먹었...다음번엔 신경써주세요"
2034,ne**님,2018년 10월 28일,5,5,5,7번가는 항상 맛있음요
2035,nk**님,2018년 10월 27일,4,4,4,배달 아저씨가 넘어져서 피자 망가졌지만 빠르게 다시 갔다줬어요 친절하고 맛도 괜찮아요
2036,op**님,2018년 10월 27일,5,5,5,짤 먹어습니다.맛있어ㅛ
2037,   손님,2018년 10월 26일,5,5,5,맛있어요!! 추천합니다^^
2038,   손님,2018년 10월 25일,5,5,5,"역
시
7
번
가
  무조건♡"
2039,   손님,2018년 10월 25일,5,5,5,치즈를 많이 시켜서 조금 불편했지만 정말 맛있었습니다><
2040,   손님,2018년 10월 24일,5,5,5,"아이들이 배고파서 급하게먹이느리라  사진을 못찍었네요.  사장님도  배달직원분도 친절하셨어요.  저는  치즈토핑 추가했는데
탁월한선택 이였습니다.   진짜 치즈 대박입니다
맛있게 잘먹었습니다"
2041,zz**님,2018년 10월 22일,5,4,4,되게 맛있어요 도우도 쫄깃하고 새우링 서비스 감사합니다!!
2042,ni**님,2018년 10월 19일,5,5,5,맛있게 잘 먹었어요
2043,a2**님,2018년 10월 19일,5,5,5,피자는 역시 7번가피자 맛있어요^^
2044,   손님,2018년 10월 17일,5,5,5,리치고구마피자 갑!!ㅋㅋ
2045,go**님,2018년 10월 16일,5,5,5,"잠실에서 시켜먹다가 이사해서
구로에서 시켜먹었는데 역시 꿀맛"
2046,28**님,2018년 10월 13일,5,5,5,좋아요~~~~~~~~~
2047,   손님,2018년 10월 13일,5,5,5,너무 맛있었어요 초딩 아이가 음~ 음~ 이런 맛있는 소리를 내며 먹네요
2048,ri**님,2018년 10월 11일,5,5,5,함상먹는곳이에여 맛잇엉
2049,ni**님,2018년 10월 11일,5,5,5,맛있게 잘먹었어요 또 시킬게요
2050,si**님,2018년 10월 9일,5,4,5,"아이가 너무 잘먹서  먹어봤는데  맛있네요
앞으로도 사업 번창 하세요"
2051,   손님,2018년 10월 3일,5,5,5,처음 주문했는데 빨리 배달되고 맛있었어요
2052,   손님,2018년 9월 30일,5,5,5,맛도 굿굿굿!!콤비네이션
2053,   손님,2018년 9월 29일,4,5,4,맛있었어요  매번시켜요
2054,mi**님,2018년 9월 29일,5,5,5,배달도 10분이나 빨리왔고 맛잇어요 ㅎㅎㅎㅎ
2055,wo**님,2018년 9월 29일,5,5,5,늘 맛있게 먹고 있어요! 감사합니다!
2056,   손님,2018년 9월 29일,5,4,4,생각보다 굉장히 맛있네요.  배달도느리지않고 굳곧
2057,jk**님,2018년 9월 28일,5,5,5,맛나네요 1끼에 뚝딱
2058,lu**님,2018년 9월 28일,4,4,4,넘 맛있어용~~좋아용
2059,xk**님,2018년 9월 28일,4,4,4,"정말 맛나게 잘먹었습니다...
신선한재료에 빠른 배달 너무 좋았습니다~"
2060,   손님,2018년 9월 26일,3,3,4,피클도 하나 안주는건 좀 거시기 하네요
2061,   손님,2018년 9월 26일,5,5,5,맛있어여담에도먹어야지 ㅎㅎ
2062,   손님,2018년 9월 25일,5,5,5,"항상 맛나요
재료를 아낌 없이 듬뿍 쓰시는 것 같아요"
2063,   손님,2018년 9월 24일,5,4,5,배달이 참 빠르네요 맛도 괜찮네
2064,   손님,2018년 9월 24일,4,4,4,맛있습니다~~!!!
2065,   손님,2018년 9월 24일,5,5,5,언제먹어도 맛있어요~ 치즈크러스트 필수
2066,   손님,2018년 9월 24일,1,1,1,"후기 좋아서 주문해봤는데 뭐 이런 업체가 다 있나요
30분 걸린다더니 45분이 지나 안와서 전화하니 아직 요리도 안들어갔고
어이없어하니 정말 죄송하다 빨리 해드리겠다 아니라 “어떻게 해드릴까요”. 
도대체 얼마나 걸리나 보자 하고 빨리 해달라하니 출발할때 전화드리겠다 해서 10분을 기다려도 전화 안와서 또 전화하니 한 열댓번 울리고 받아서는 출발했다. 출발할때 전화 왜 안하냐 하니까 그냥 빨리 보내달라 한줄 알았다. 결국 한시간만에 도착.
알바인지 사장인지 개념 없고 서비스마인드 없고
내 배달앱으로 주문해본 업체중 최악."
2067,   손님,2018년 9월 23일,5,5,4,맛있네요 잘먹었습니다
2068,   손님,2018년 9월 22일,3,3,4,저번에 맛있게 먹어서 또 주문했는데 도우끝부분이 아쉽더라고요. 돈 더 줘서 추가한건데 가격이 야속할정도로 너무 얇았어요. 다음에는 두껍게 부탁해요
2069,fk**님,2018년 9월 21일,5,5,5,맛나요 ㅎㅎㅎㅎㅎ 고생고생
2070,ui**님,2018년 9월 21일,4,4,4,맛있어요@@@@@@
2071,   손님,2018년 9월 21일,5,3,3,피자는 역시 칠번가!!
2072,   손님,2018년 9월 19일,5,5,5,역시7번가는 이름값을 합니다
