,아이디,날짜,맛평점,양평점,배달평점,리뷰
702,   손님,2019년 5월 6일,4,3,4,역시 도미노 ㅎㅎ 배달 짱
703,   손님,2019년 5월 6일,4,2,5,"도미노 맛있지만 양은 라지지만 항상 아쉽네요
배달은 30분만에 빨랐어요"
704,ga**님,2019년 5월 6일,4,3,5,잘 먹었습니다.
705,   손님,2019년 5월 4일,2,2,4,도미노가 예전에 먹던 맛이 아니네요 씬으로 주문했는데 도우가 아닌 토핑자체가 겁나얇아요ㅋㅋ
706,   손님,2019년 5월 4일,4,4,4,"나쁘지 않았어요,배달도 맛도"
707,   손님,2019년 5월 3일,1,1,5,원래 이런가요 치즈가 누가 핱았는지 보이지도 않네요 장난치는것도 아니고 그냥 시장피자가 더 나을듯 돈이 한두푼이 아닌데냉동피자 돌려온줄 알았음 ㅡㅡ 별 1개도 아까움 도로 가져가라고 하고싶네요 장사 그렇게 하지 마세요
708,   손님,2019년 4월 30일,4,4,4,역시 도미노 맛있어열
709,   손님,2019년 4월 29일,5,5,5,피자는 역시 도미노 최고입니다 늘맛있게 만들어주세요^^
710,   손님,2019년 4월 28일,5,5,5,피자가 빨리 배달되서 놀랐어요 ^^ 맛있게 잘 먹었습니다~~
711,hu**님,2019년 4월 27일,5,5,5,빠른배달 감사합니다^^
712,gh**님,2019년 4월 25일,5,5,5,생각보다 배달도 너무 빠르고 맛있게 잘먹었어요~^^
713,s2**님,2019년 4월 23일,5,5,5,"도미노는 언제나 맛있어요~
맛있게 잘 먹었어요~"
