,아이디,날짜,맛평점,양평점,배달평점,리뷰
201,na**님,2022년 3월 19일,5,5,5,고구마 ♥♥♥♥너무 맛있어요
202,ja**님,2022년 3월 18일,5,5,5,역시 반올림 빵끝까지 맛있네용 ㅎㅎㅎ맛있게 잘먹었습니다
203,ju**님,2022년 3월 15일,5,5,5,어머님사드렷는데 너무맛잇다하시네요 또주문할께요감사해요
204,al**님,2022년 3월 14일,4,4,5,반올림 먹고 싶었는데 맛있네요~~~
205,aa**님,2022년 3월 14일,5,5,5,다양한 맛 좋아요 ㅎ 배달도 매우 빠름^^
206,dh**님,2022년 3월 13일,5,5,5,맛잇습니다 잘먹었어요
207,hw**님,2022년 3월 13일,5,5,5,아 진짜 존맛입니다 ............. 크림치즈 도우 끝에 있는데 쵝오입니다
208,ly**님,2022년 3월 13일,5,5,5,양도많고 맛도 있고 일석이조
209,em**님,2022년 3월 13일,5,5,5,역시 피자도우가 맛있음
210,kv**님,2022년 3월 12일,5,5,5,콘마요 피클이랑 같이 먹으니까 딱 취향이네요 ㅎㅎ 맛있게 잘먹었습니다.
211,mi**님,2022년 3월 12일,5,5,5,넘  맛나서 재주문 했어요..또 주문할게용
212,dh**님,2022년 3월 10일,5,5,5,넘 맛있어서 먹다가 사진찍었어요...
213,yy**님,2022년 3월 10일,5,5,5,"항상 배달예상시간보다 빨리 도착하고
맛있는 곳이예요^^"
214,ss**님,2022년 3월 10일,5,5,5,항상 잘 먹고있습니다 반올림 짱
215,to**님,2022년 3월 9일,5,5,5,맛있게잘먹었습니다
216,yo**님,2022년 3월 8일,5,5,5,맛있게 먹었습니다~!!!
217,ki**님,2022년 3월 8일,5,5,5,아주 잘 먹었습니다.
218,bu**님,2022년 3월 7일,5,4,5,"전에 초기 콘치즈 보단 옥수수 양이 적어져서 아쉽지만.
그래도 제일 맛있는 곳이네요..

잘 먹었습니다."
219,hi**님,2022년 3월 6일,5,5,5,"언제 먹어두 맛있습니다.
고구마 피자 강추!"
220,mi**님,2022년 3월 6일,5,5,5,빠르고 맛있고 좋습니다
221,eh**님,2022년 3월 6일,5,5,5,배달 빠르고 맛있네요 👍👍
222,sh**님,2022년 3월 4일,5,5,5,오랜만에 재주문이용^^ 갈릭소스는 여기가 최고ㅎㅎ
223,no**님,2022년 3월 3일,5,5,5,배달빠르고잘먹었습니다~
224,ki**님,2022년 3월 2일,5,5,5,달달하니 맛있네요 아이들이 잘 먹네요
225,db**님,2022년 3월 1일,5,5,5,맛있습니다~자주 시켜먹어요
226,kc**님,2022년 2월 28일,5,5,5,잘먹었습니다 맛있어요
227,em**님,2022년 2월 28일,5,5,5,도우가 맛있음..   광고도 가려서 받는듯 아이유
