,아이디,날짜,맛평점,양평점,배달평점,리뷰
846,yu**님,2021년 12월 2일,5,5,5,"넘 맛있어요 근데 호밀빵변경옵션 안생길까요??
진짜 딱 그거하나가 아쉬워요"
847,   손님,2021년 12월 1일,5,5,5,"샐러드는 그때그때 바뀌어서..
이번엔 아쉽.. 토마토 시고 포도는 떫고.
샌드위치는 맛났어요"
848,ki**님,2021년 12월 1일,5,5,5,맛있게 잘먹었습니다.
849,mi**님,2021년 11월 30일,5,5,5,빵도 부드럽고 내용물도 짜지않아 랴식을 적당하네요
850,sb**님,2021년 11월 29일,5,5,5,맛있게  잘 먹었습다👍
851,2s**님,2021년 11월 29일,5,5,1,맛나게 먹었어요 건강한 맛이고 양도 많아요!
852,sk**님,2021년 11월 29일,5,5,5,"처음시켜보는데 너무 맛있어요ㅜㅜ
반쪽씩 팔아서 두가지 따로주문도 되고!!
간도 안쎄서 너무좋습니다👍
다만 내용물이 중앙에 모여있어 나중에 난리난다는ㅋㅋㅋ
그래도 줍줍하면서 잘먹었어요!!👍👍👍"
853,ja**님,2021년 11월 29일,5,5,5,항상 너무 잘먹고있어요
854,ja**님,2021년 11월 28일,5,5,5,"언제나 믿고 먹는 바움이예요~
카야버터 첨 먹어봤는데 완전 빠질것 같아요ㅎㅎ"
855,tj**님,2021년 11월 28일,5,5,5,"사진이 없네요
딸아이가 샌드위치랑 커피 먹고싶다고 해서 추천해주었어요
맛있게 잘먹었답니다
날씨가 추워서인지 따뜻한커피 너무 맛있었다네요
수고하세요 ^^"
856,dm**님,2021년 11월 27일,5,5,5,"늘주문하는 메뉴로 
다른 주문업체 배*에서 시켜먹다가 ㅎ 요기요에선 처음이네요 
바질듬뿍샌드위치에 베이글이 바꼇나봐요 ㅎㅎ
전엔 그냥 데펴져왔는데 이번엔 기름이 많았네요🥲 
맛은 있엇어용 ㅎㅎ"
857,ri**님,2021년 11월 26일,5,5,5,배달 빠르규 잘 마셧습니당
858,dl**님,2021년 11월 26일,5,5,5,늘잘먹고잇어요 감사합니다
859,ri**님,2021년 11월 26일,5,4,5,"배달도 빠르고, 맛도 좋네요.ㅎ"
860,dy**님,2021년 11월 26일,5,5,5,"친구한테 추천받아 처음으로 주문해봤어요 ~
샐러드, 샌드위치 다 너무 맛있네요 !! 
늦은 시간에도 주문이 가능하고 배달도 빨라서 샌드위치가 먹고 싶을 때 자주 올 것 같아요 ~~ 아메리카노랑 같이 늦은 저녁으로 너무 잘 먹었습니다 :)"
861,ja**님,2021년 11월 25일,5,5,5,맛있게잘먹었습니다
862,km**님,2021년 11월 25일,5,5,5,"#식후감
오랫만에 샌드위치가 땡기는 날~^^
샌드위치가 먹고 싶을땐 바로~이 집~바움이죠~
항상 맛있고 매력적인 집입니당👍👍"
863,ij**님,2021년 11월 25일,3,4,5,비주얼이 넘 맛있어보여서 집에서 너무 멀지만 시켜봤어요. 맛은 내가 만든게 더 맛있어서 좀 많이 아쉬웠지만 그래도 맛있게 잘먹었습니다.
864,ki**님,2021년 11월 24일,5,5,5,"항상 맛있는집!!
추천.추천"
865,vi**님,2021년 11월 24일,5,5,5,리뷰 잘 안 쓰는데 너무 맛있어서 써요 달고나 적당히 달달하고 달고나 맛도 강해서 좋아요 무엇보다도 샌드위치 엄청 맛있네요 배달도 짱 빠르고 음료 안 세도록 막 붙여주신 것까지 센스 엄청나요 샌드위치 생각나면 자주 먹을듯
866,eu**님,2021년 11월 24일,5,5,5,언제나맛있는 바움입니다
867,mi**님,2021년 11월 23일,5,5,5,"처음 주문했는데 맛있게 잘먹었어요
커피도너무 맛있고 샌드위치도 진짜 맛있네요
또 애용할께요~^^"
868,ng**님,2021년 11월 23일,5,5,5,"리뷰 보고 처음 시켜봅니다
배달 엄청빠르고
포장 깔끔하고 느끼하지않아
좋아요"
869,p8**님,2021년 11월 22일,5,5,5,"맛과 양과 이쁘기까지한 완벽한점심
감사합니다^^"
870,k0**님,2021년 11월 21일,5,5,5,급하게 먹느라 사진을 못 찍었는데!! 너무 맛있었어요 ;) 훈제오리 샌드위치는 뭔가 색다르고 좋네요!
871,cx**님,2021년 11월 20일,5,5,5,아주맛잇고 일찌ㅣ배달시됭ㅅ
872,si**님,2021년 11월 20일,5,5,5,배달 빠르고 항상 맛있어요
873,gi**님,2021년 11월 20일,5,5,5,아침에 먹기 최고에요 넘 맛있음
874,oe**님,2021년 11월 19일,5,5,5,진짜 빨라요...입맛이 없어서 간단하게 먹으려고 주문했는데 맛있게 잘 먹었습니다
875,e1**님,2021년 11월 19일,5,5,5,혼자먹기에 양도적당하고 푸짐하게 잘 먹었습니다 담에 또 시킬게요
876,tm**님,2021년 11월 19일,5,5,5,맛있게 먹었어요!!!! 샌드위치 짱
877,kh**님,2021년 11월 18일,5,5,5,맛있어용♥︎ 잘묵었습니다~*
878,yu**님,2021년 11월 17일,5,5,5,"맛있어요
딸램이 에그마요 생각난다고 시켜달래서 먹었어요
망고트리플요거트스무디도 넘 맛나대용
달고나밀크티도 사이즈업이 되서 넘 좋았어요
얼음이 넘 많았지만요ㅋㅋㅋ
미니샐러드만 먹어도 배부르네용
그리고 맛나용
배달은 당연 빠르구용ㅋ"
879,uu**님,2021년 11월 17일,5,5,5,"주문할 때 엄청 배고팠는데 2개 먹으니까 배불렀어요
야채 신선하고 에그마요는 달달고소해서 제일 맛있었어요"
880,as**님,2021년 11월 16일,5,5,5,맛있게 잘 먹었습니다
881,   손님,2021년 11월 16일,5,5,5,배달도 엄청 빠르고 포장도 꼼꼼해요 감사합니다 ~
882,ch**님,2021년 11월 15일,5,5,5,"맛있어서 재주문했습니다
늦은시간까지 응해주셔서 고맙습니다 
사장님~^^"
883,mu**님,2021년 11월 14일,5,5,5,"제가 주문을 잘못햇나봐요ㅠㅠ
그래도 잘먹었습니다"
884,my**님,2021년 11월 14일,5,5,5,맛있어요^^ 담엔 샐러드시켜먹어보려구여 ㅎㅎ
885,wl**님,2021년 11월 13일,5,5,5,카야버터토스트 제 최애에요ㅠ 바닐라프라푸치노도 진짜 맛있습니다!
886,rh**님,2021년 11월 13일,5,5,5,"간단하게 먹기 딱 좋아요!!!!!
한끼로 든든히 먹었습니당"
887,gi**님,2021년 11월 13일,5,5,5,"달고나 밀크티 오랜만에 시켜봤는데 여전히 맛있어요ㅎㅎ
제가 먹어본 달고나 밀크티중에선 여기가 제일 맛있음"
888,sc**님,2021년 11월 13일,5,5,5,배달빠르고 샐러드도 신선함
889,de**님,2021년 11월 13일,4,5,5,"커피콩빵과 앙버터와 카야버터 모두 조아하는데...
지난번 주문부터 차갑게 오네요...
따뜻한게 맛있어서 계속 주문을 하는데 이번과 지난번 모두 차갑게와서 실망이...
미리 말을 했어야하는건지.."
890,ks**님,2021년 11월 12일,5,5,5,"든든하고 커피도맛있네요!!!
단간하게 식사하기좋아요"
891,jh**님,2021년 11월 12일,5,5,5,"빙수 진짜 크네요 ㅋㅋㅋ
빙수 크기에 비해거 팥이 적게들었어영
연유추가 팥추가 하시면 맛있을꺼같아용 ㅎㅎ"
892,gj**님,2021년 11월 12일,4,5,5,"에그마요, 소불고기 샌드위치랑 전남친 토스트 다 맛있었어요~! 그래도 다음번 주문 때는 에그마요를 우선적으로 시킬 듯 해요! :)"
