,아이디,날짜,맛평점,양평점,배달평점,리뷰
114,lu**님,2022년 4월 23일,5,5,5,맛있게 잘 먹었습니다.
115,lu**님,2022년 4월 22일,5,5,5,2일에 1번정도 주문하고 리뷰도 꾸준히 쓰는데 아이스티가 올때도있고 안올때도 있습니다.
116,z-**님,2022년 4월 22일,4,5,5,아 괜찮았지만 와플 개딱딱
117,sh**님,2022년 4월 21일,5,5,5,와플먹고싶을때마다 여기서 시켜먹는데 언제나 맛있어요 초코가 듬뿍있는게 먹고싶어서 크로플도 시켜먹어봣는데 크로플도 성공적이엇답니다!!
118,ne**님,2022년 4월 18일,5,5,5,맛있게 잘먹었습니다
119,jn**님,2022년 4월 18일,5,5,5,잘먹었습니다😊👍
120,ye**님,2022년 4월 18일,5,5,5,가성비 맛집이네요ㅎㅎ
121,bu**님,2022년 4월 18일,4,5,5,가성비 좋아요  다른메뉴도 먹어보고 싶어요
122,bn**님,2022년 4월 18일,5,5,5,맛있게 먹었습니다~
123,op**님,2022년 4월 17일,5,5,5,맛있어요! 잘 받았습니다
124,ch**님,2022년 4월 17일,5,5,5,맛있게 잘 먹었습니다!!
125,ab**님,2022년 4월 17일,5,5,5,"와플 맛있어요
음료도 다 맛있고 양이 많아서 좋았어요
잘먹었습니다"
126,ye**님,2022년 4월 17일,5,5,5,"1리터라 정말 대용량이네요 ㅋㅋ
담에 또시킬께요"
127,qw**님,2022년 4월 16일,5,5,5,존맛탱구리 잘먹었습니다
128,ra**님,2022년 4월 16일,5,5,5,늘 잘먹고 잘마십니다
129,lu**님,2022년 4월 16일,5,5,5,맛있게 잘 먹었습니다.
130,sk**님,2022년 4월 14일,5,5,5,당떨어질때 너무 좋아요
131,eh**님,2022년 4월 13일,5,5,5,와플이 두꺼워서 반 나눠서 먹었어요ㅋㅋㅋ 맛있더라구요! 역시 초코👍👍 시원소다?도 맛있었어용!
132,di**님,2022년 4월 12일,5,5,5,저렴하고 푸짐하고 퀄좋아용
133,ch**님,2022년 4월 12일,5,5,5,배달 엄청빨라요 맛잇게잘먹엇어요
134,a3**님,2022년 4월 12일,5,5,5,👍👍👍👍👍👍👍👍👍👍
135,ge**님,2022년 4월 10일,5,5,5,배달빠르고 맛있어요.
136,ch**님,2022년 4월 9일,5,5,5,"잘 먹어써요
배달 빨라거 좋습니다"
137,lu**님,2022년 4월 8일,5,5,5,맛있게 잘 마셨습니다.
138,ra**님,2022년 4월 8일,5,5,5,자주 시켜먹습니다 가성비굿
139,jw**님,2022년 4월 5일,5,5,5,맛있게 잘 먹었습니다.
140,sk**님,2022년 4월 4일,5,5,5,달달 시원 양도 많고 항상 만족하는 맛집입니다
141,ch**님,2022년 4월 3일,5,5,5,와플은 매번 여기서 시켜먹습니다! 잘 먹었습니다!
142,lu**님,2022년 4월 3일,5,5,5,"잘 먹었습니다
그런데 리뷰 아이스티가 안왔어요 ㅠ"
143,   손님,2022년 4월 3일,5,5,5,"역시 기대를 져버리지않는 맛이였어요~^^주말에 남편과 아이랑 맛있게 먹었어요~새드위치는 제가 야채를 좋와하는데 야채신선하고 아삭한식감도 느껴졌구요,담백하게 잘 먹었어용~♡ 딸기우유도  달지도않구,너무 맛있었어요~♡
딸기덕후 딸램이 매일시켜달라하네요~^^
서비스로 넣어주신 쿠키도 잘먹었어용~
단골이될것같은 좋은 예감이드네용~
자주 애용할께용~^^"
144,lu**님,2022년 4월 1일,5,5,5,맛있게 잘 마셨습니딘.
145,en**님,2022년 3월 30일,5,5,5,크로플이 부드럽고 버터향미가 있어서 맛있어요~ 자주 시켜먹고 있어요!!
146,ri**님,2022년 3월 26일,5,5,5,"배달도 정말 빠르고, 포장도 정말 꼼꼼하게 되어있어서 먹기도 전에 기분좋게 받았습니다!!
와플 생크림 정말 많은편입니다~ 깔끔해서 맛있어요!!
서비스로 주신 아이스티도 잘먹겠습니다!"
147,wj**님,2022년 3월 26일,5,5,5,"약간 밍밍해서 더 좋네요
리터라서 양도 많아요"
148,gm**님,2022년 3월 26일,5,5,5,"크림양 많아서 넘 좋아용! 와플 크기도 크고 두툼합니다.
아무래도 크림 때문에 시간이 지나면 좀 눅눅해지긴하지만 그래도 맛있어요
크로플은 시간 지나도 좀 바삭한 게 남아있네욤"
149,ju**님,2022년 3월 24일,5,5,5,음료는 저번처럼 맛있고 크로플은 처음인데 바삭촉촉했구요 토스트는 눅눅하게 왔는데 에프에 180도 3분 돌리니까 바삭바삭 맛있게 먹었어요! 서비스도 감사합니다
150,so**님,2022년 3월 23일,5,5,5,맛있게 잘 먹었습니다^^
