,아이디,날짜,맛평점,양평점,배달평점,리뷰
141,su**님,2022년 7월 15일,5,5,5,야밤에 너무 땡겨서 먹었네요 디저트39 개졵맛
142,br**님,2022년 7월 15일,5,5,5,"배달 엄청 빨리왔어요~
크로칸슈 넘 시원하고 달달하니 맛있어서
금방 다 먹었어요"
143,y2**님,2022년 7월 14일,5,5,5,잘먹었습니다 감사합니다
144,ro**님,2022년 7월 14일,5,5,5,"배달이 엄청 빨리왔어요~
맛있게 잘 먹었습니다~"
145,je**님,2022년 7월 12일,5,5,5,"아메리카노 서비스 좋네여
맛있게 잘 먹엇습니다!!!"
146,da**님,2022년 7월 11일,5,5,5,집에서 먹을 수 있다니 너무 좋아요 짱짱 맛
147,su**님,2022년 7월 11일,5,5,5,"배달요금이 너무 비싸지만.....
어제만큼은 크로칸슈를 꼭 먹고 싶어서 시켰어요
역시 너무 맛있더라구요
아메리카노랑 먹으니까 꿀맛이예용🫶"
148,zx**님,2022년 7월 10일,5,5,5,커피맛있어요 커피담아온 텀블러도 귀엽고 재사용해도될거같네요. 커피잘먹었어요
149,wk**님,2022년 7월 10일,5,5,5,쿡히슈 개꿀맛 ღ’ᴗ’ღ
150,wg**님,2022년 7월 8일,5,5,5,배달 진짜 빠르고 음료도 너무 맛있고 전화로 여쭤볼때도 너무너무 친절하세요
151,lo**님,2022년 7월 6일,5,5,5,"여기 크로칸슈랑 쿠키슈는 미친맛
❤️"
152,xo**님,2022년 7월 6일,5,5,5,쫑맛입니다 ㅜㅜ 금방 다 묵어서 사진을 못찍었네여 ㅜㅜ 담엔 꼭 율릴게요
153,   손님,2022년 7월 5일,5,5,5,"조아요 단점은 너무 맛있어서 살찔거 같아요오
녹차보다 초코가 더 달아서 맛있었어요"
154,oc**님,2022년 7월 5일,5,5,5,오믈렛은 처음 시켜봤는데 진짜 짱 맛있어요ㅠㅠㅠ 양이 많이서 다 먹지는 못했지만 진짜 존맛
