,아이디,날짜,맛평점,양평점,배달평점,리뷰
951,ch**님,2020년 7월 7일,5,5,5,자알 먹었습니다~!
952,ju**님,2020년 7월 7일,5,5,5,맛있게 먹었어요.
953,wh**님,2020년 7월 6일,5,5,5,빠르게 잘 받았습니다~^^
954,j-**님,2020년 7월 6일,5,5,5,"마카롱 하나가 터져서 왔네요 ^^; 
잘 먹겠습니다~"
955,hy**님,2020년 7월 5일,4,4,4,맛있게잘먹었어요 ㅎㅎ 배달도빠르시더라고요  날씨더우니 몸건강챙기세요
956,ju**님,2020년 7월 5일,5,5,5,딸기빙수 맛있네요
957,ju**님,2020년 7월 3일,5,5,5,우유빙수 맛있게 먹었어요. 망고빵도 맛있었러요
958,na**님,2020년 6월 28일,5,5,4,실수가 있었지만 빠르게 다시 가져다주셔서 감사해요~~
959,su**님,2020년 6월 27일,5,5,5,생각했던 것보다 배달 빠르고 맛있음
960,su**님,2020년 6월 26일,5,5,5,양도 푸짐하고 맛있습니다
961,ps**님,2020년 6월 26일,5,5,5,맛있어요 늘 감사합니당
962,js**님,2020년 6월 26일,5,5,5,배달도 빠르고 좋아요!
963,   손님,2020년 6월 24일,5,5,5,늘 애용해요 포장 꼼꼼하고 배달 빨라요
964,   손님,2020년 6월 22일,5,5,5,어느 지점과 다르게 좋네요 같은 동네 비교 하면 안되지만 비교가 너무 되게 좋네요
965,su**님,2020년 6월 20일,5,5,5,맛있러용ㅎㅎ!! 배달도 빨랐어요
966,sw**님,2020년 6월 19일,5,5,5,"샐러드에 우유까지배달하니까 너무좋네요
우유 맛있어요"
967,   손님,2020년 6월 18일,5,5,5,"배달 빨라요!
식빵 넘 맛있구요"
968,ly**님,2020년 6월 16일,5,5,5,"빠른 배송,잘 먹을께요~~"
969,   손님,2020년 6월 15일,5,5,5,배달되서 너무 편해요~~
970,mo**님,2020년 6월 14일,4,5,5,"에그샌드위치,커피는 참 맛난데 상미종 식빵 신제품이라 시켜봤는데...이건 별로예요 ㅜㅜ 배송도 빨랐어요~^^"
971,ur**님,2020년 6월 13일,5,5,5,항상 맛있게 먹어요~
972,ji**님,2020년 6월 13일,5,5,5,맛나여^^^^^^^^♡
973,tt**님,2020년 6월 11일,5,5,5,맛있어요~~~~~~
