,아이디,날짜,맛평점,양평점,배달평점,리뷰
153,ky**님,2022년 2월 12일,5,5,2,"중국음식이라 익스프레스로 시켰는데
다 불어서 왔네요...흠...음식은 맛있습니다."
154,am**님,2022년 2월 10일,5,5,5,"항상 맛있게 먹고 있어요
감사합니다"
155,dl**님,2022년 2월 9일,3,5,5,맛있게 잘먹었어요.
156,st**님,2022년 2월 8일,5,5,5,짬뽕..탕수육..넘 맛있어요..
157,ji**님,2022년 2월 8일,5,5,5,배달 빠르고 포장 용기도 분리수거 하기 편하고 맛있어요 ㅎㅎㅎ
158,kj**님,2022년 2월 6일,5,5,5,친절하고 맛도 좋고 배달도 빨라요
159,kj**님,2022년 2월 6일,5,5,5,친절하고 맛도 좋고 배달도 빨라요
160,dl**님,2022년 2월 6일,4,5,5,소화가 좀 안되고 면이 좀 불어서 아시웠네요..
161,ji**님,2022년 2월 5일,5,5,4,맛있게 잘 먹었어요
162,os**님,2022년 2월 5일,5,3,5,쟁반짜장이 다른곳과 맛이 조금 달라요.소스가 거의 없고 일반 짜장같은 비쥬얼입니다.
163,ta**님,2022년 2월 5일,5,5,5,"따뜻하게 잘 받았어요.
포장도 깔끙해서 좋네요. 종종 이용할게요^^"
164,su**님,2022년 2월 4일,4,4,5,배달이 10분도 안 돼서 도착 했어요 ~ 깜짝 놀랐습니다^^
165,hy**님,2022년 2월 4일,5,5,5,맛있게 먹었어요~ㅋㅋ
166,ha**님,2022년 2월 4일,5,5,5,"익스는 언제나 배달이 빨라서 좋아요!
궁물에서 김이나요"
167,po**님,2022년 2월 4일,5,5,5,쟁반짜장 채채고 😆
168,gu**님,2022년 2월 3일,3,4,5,국수가 마이 불었네유.
169,ar**님,2022년 2월 3일,5,5,5,"배달도 빨리 왔어요
잘먹었어요"
170,mo**님,2022년 2월 1일,4,4,5,빠르게 배송해 주셨습니다
171,ey**님,2022년 2월 1일,5,5,5,"짜장 짬뽕 탕수육 다 맛있어요
저희는 늘 홍콩반점 시켜요 ^^"
172,0z**님,2022년 1월 31일,3,5,5,이전보다 별로였어요..
173,hu**님,2022년 1월 31일,5,5,5,매장에서 먹는 맛과 99프로 똑같이 맛있어요. 익스프레스로 따끈할때 짬뽕 한입 먹고 깜짝 놀랐어요 너무 맛있게 먹었습니다 탕수육도 푸짐하고 요청대로 잘 준비해 주셔서 맛있게 감사히 먹었습니다 짱이에요 번창하세요~~^^
174,wh**님,2022년 1월 27일,5,5,5,"너무 맛있어요!!!!!!
탕수육은 바삭바삭 아이들이 너무 좋아하네요. 
양도 많고 
단무지 센스가 짱이예요!!!’"
175,99**님,2022년 1월 27일,5,5,5,배달도 정말 빠르고 맛도 너무 좋아요.  특히 탕수육은 정말 바삭하고 살도 통통해요. ㅎㅎ
176,st**님,2022년 1월 25일,5,5,5,짬뽕이 조금 식었지만 맛있게 먹었습니다
177,yo**님,2022년 1월 24일,4,5,1,"익스프레스면 바로 배달되야할텐데 여전히 몇군데 들르네요
배달전 배달완료는 아니죠"
178,ns**님,2022년 1월 24일,5,5,5,맛나게 잘먹었습니다
179,gy**님,2022년 1월 24일,5,5,5,얌염긋ㅆㅆㅆㅆㅆㅆㅅ
180,dh**님,2022년 1월 24일,5,5,5,믿고먹는 중국집. 맛도 보장! 김치도 안심하고 먹어도될정도!
181,an**님,2022년 1월 23일,5,5,5,잘 먹었습니다~ ^_^
182,go**님,2022년 1월 23일,5,5,5,맛있어요 자주먹어요
183,ro**님,2022년 1월 23일,5,5,5,맛있게 잘먹었습니다
184,yo**님,2022년 1월 22일,5,5,4,"잘 먹었습니다 
매장가서 먹는 날이 오길~"
